T(K),B(Oe),B(T),Cp(mu J/K)
2.0875382,67998.906,6.7998906,13.636327
2.0903697,67998.906,6.7998906,13.239486
2.0930599,67998.906,6.7998906,13.277764
2.0956893,67998.906,6.7998906,13.266798
2.0981887,67998.906,6.7998906,13.113166
2.1006094,67998.906,6.7998906,13.515075
2.103008,67998.906,6.7998906,13.255067
2.1051618,67998.906,6.7998906,13.285018
2.1073263,67998.906,6.7998906,13.379076
2.1094299,67998.906,6.7998906,13.066192
2.1114612,67998.906,6.7998906,12.798768
2.1134594,67998.906,6.7998906,12.923122
2.1152375,67998.906,6.7998906,12.784705
2.1171399,67998.906,6.7998906,12.713372
2.1189721,67998.906,6.7998906,12.445832
2.1206386,67998.906,6.7998906,12.476567
2.1222342,67998.906,6.7998906,12.566596
2.1238579,67998.906,6.7998906,12.055497
2.1254312,67998.906,6.7998906,12.627291
2.1269245,67998.906,6.7998906,12.070973
2.1282716,67998.906,6.7998906,11.918447
2.1294916,67998.906,6.7998906,13.556774
2.130748,67998.906,6.7998906,14.480097
2.1319589,67998.906,6.7998906,13.105109
2.1331525,67998.906,6.7998906,12.569038
2.1342067,67998.906,6.7998906,11.585552
2.1352852,67998.906,6.7998906,11.067151
2.1364618,67998.906,6.7998906,12.084422
2.1374724,67998.906,6.7998906,13.327889
2.1383858,67998.906,6.7998906,12.882561
2.139252,67998.906,6.7998906,12.810736
2.1401501,67998.906,6.7998906,12.382481
2.1410899,67998.906,6.7998906,10.951634
2.1420263,67998.906,6.7998906,9.6241728
2.1428902,67998.906,6.7998906,10.110413
2.1435605,67998.906,6.7998906,12.353824
2.1443947,67998.906,6.7998906,12.677657
2.1451249,67998.906,6.7998906,13.468665
2.1457453,67998.906,6.7998906,12.490712
2.1463204,67998.906,6.7998906,10.347814
2.1469911,67998.906,6.7998906,9.2213039
2.1477679,67998.906,6.7998906,10.496452
2.1483783,67998.906,6.7998906,9.5064409
2.1489866,67998.906,6.7998906,9.5320501
2.149561,67998.906,6.7998906,10.163909
2.1501088,67998.906,6.7998906,10.693
2.1505429,67998.906,6.7998906,12.038687
2.1510056,67998.906,6.7998906,11.987111
2.1515117,67998.906,6.7998906,9.2876979
2.1519423,67998.906,6.7998906,9.0259365
2.1523864,67998.906,6.7998906,8.7224836
0.86371238,69998.234,6.9998234,7.4914082
0.92989631,69998.234,6.9998234,8.043066
0.9898894,69998.234,6.9998234,8.5019484
1.0450733,69998.234,6.9998234,8.9182229
1.096242,69998.234,6.9998234,9.2899914
1.1439398,69998.234,6.9998234,9.6287116
1.1885999,69998.234,6.9998234,9.9350688
1.2305436,69998.234,6.9998234,10.21811
1.2701027,69998.234,6.9998234,10.469621
1.3075812,69998.234,6.9998234,10.693549
1.3430451,69998.234,6.9998234,10.90472
1.3767167,69998.234,6.9998234,11.100302
1.4087604,69998.234,6.9998234,11.273436
1.4393465,69998.234,6.9998234,11.43477
1.4684812,69998.234,6.9998234,11.595329
1.4962648,69998.234,6.9998234,11.720929
1.5228716,69998.234,6.9998234,11.844683
1.5483224,69998.234,6.9998234,11.973756
1.5726778,69998.234,6.9998234,12.088819
1.5959664,69998.234,6.9998234,12.18722
1.6183191,69998.234,6.9998234,12.290543
1.639777,69998.234,6.9998234,12.367382
1.6603222,69998.234,6.9998234,12.44625
1.6800262,69998.234,6.9998234,12.541286
1.6989193,69998.234,6.9998234,12.633692
1.7171122,69998.234,6.9998234,12.69765
1.7345465,69998.234,6.9998234,12.78116
1.7512878,69998.234,6.9998234,12.807175
1.7673809,69998.234,6.9998234,12.85346
1.782807,69998.234,6.9998234,12.960174
1.7977233,69998.234,6.9998234,13.002732
1.812023,69998.234,6.9998234,13.00673
1.8257417,69998.234,6.9998234,13.099067
1.8389518,69998.234,6.9998234,13.102039
1.8516202,69998.234,6.9998234,13.163063
1.8639225,69998.234,6.9998234,13.222871
1.8756467,69998.234,6.9998234,13.243382
1.8869342,69998.234,6.9998234,13.228231
1.8979111,69998.234,6.9998234,13.227137
1.9083652,69998.234,6.9998234,13.258303
1.9184572,69998.234,6.9998234,13.379207
1.9281155,69998.234,6.9998234,13.409312
1.9374636,69998.234,6.9998234,13.447031
1.9465024,69998.234,6.9998234,13.397879
1.9550823,69998.234,6.9998234,13.362757
1.9634251,69998.234,6.9998234,13.368069
1.9714533,69998.234,6.9998234,13.448413
1.9791947,69998.234,6.9998234,13.504632
1.9866472,69998.234,6.9998234,13.500169
1.9937692,69998.234,6.9998234,13.396283
2.000662,69998.234,6.9998234,13.468891
2.007258,69998.234,6.9998234,13.528292
2.013629,69998.234,6.9998234,13.618206
2.0196883,69998.234,6.9998234,13.777927
2.0255723,69998.234,6.9998234,13.667448
2.031177,69998.234,6.9998234,13.658026
2.0366392,69998.234,6.9998234,13.566542
2.0418816,69998.234,6.9998234,13.574685
2.0469549,69998.234,6.9998234,13.480998
2.0518594,69998.234,6.9998234,13.646308
2.0565072,69998.234,6.9998234,13.591317
2.0610174,69998.234,6.9998234,13.746788
2.065294,69998.234,6.9998234,13.806167
2.0695227,69998.234,6.9998234,13.642173
2.0735624,69998.234,6.9998234,13.399519
2.0775064,69998.234,6.9998234,13.22212
2.0813333,69998.234,6.9998234,13.024685
2.0850628,69998.234,6.9998234,12.933128
2.0886146,69998.234,6.9998234,13.32857
2.0919827,69998.234,6.9998234,13.383428
2.0952948,69998.234,6.9998234,13.243351
2.0983256,69998.234,6.9998234,13.704423
2.101246,69998.234,6.9998234,13.816826
2.1040233,69998.234,6.9998234,13.764367
2.1068325,69998.234,6.9998234,13.61151
2.1093743,69998.234,6.9998234,14.010311
2.1117591,69998.234,6.9998234,13.72408
2.1141998,69998.234,6.9998234,13.989936
2.1165812,69998.234,6.9998234,13.639828
2.1188648,69998.234,6.9998234,13.47742
2.1210611,69998.234,6.9998234,12.460938
2.1233351,69998.234,6.9998234,12.199221
2.125435,69998.234,6.9998234,12.639223
2.1275076,69998.234,6.9998234,12.872359
2.1293992,69998.234,6.9998234,13.139208
2.1311724,69998.234,6.9998234,14.142582
2.1329216,69998.234,6.9998234,13.556142
2.1345129,69998.234,6.9998234,13.22657
2.1361527,69998.234,6.9998234,13.283787
2.1376453,69998.234,6.9998234,13.023045
2.1391736,69998.234,6.9998234,12.590363
2.1406842,69998.234,6.9998234,13.157842
2.1420854,69998.234,6.9998234,12.246768
2.1434261,69998.234,6.9998234,12.7058
2.1447093,69998.234,6.9998234,12.764366
2.1460276,69998.234,6.9998234,12.64231
2.147211,69998.234,6.9998234,12.510494
2.148409,69998.234,6.9998234,12.411073
2.1493726,69998.234,6.9998234,13.104266
2.1505003,69998.234,6.9998234,12.888442
2.1515643,69998.234,6.9998234,12.766999
2.1525038,69998.234,6.9998234,12.314621
2.1535095,69998.234,6.9998234,11.494695
2.1544732,69998.234,6.9998234,10.302806
2.1554866,69998.234,6.9998234,11.483907
2.1563189,69998.234,6.9998234,11.752069
2.157148,69998.234,6.9998234,11.823419
2.1578447,69998.234,6.9998234,15.038103
2.1585617,69998.234,6.9998234,14.057234
2.1592666,69998.234,6.9998234,11.723699
2.1600303,69998.234,6.9998234,10.10407
2.160767,69998.234,6.9998234,9.4436007
2.1613704,69998.234,6.9998234,9.7068624
2.1621991,69998.234,6.9998234,10.496337
2.162892,69998.234,6.9998234,10.315406
2.1634848,69998.234,6.9998234,10.49895
2.1640624,69998.234,6.9998234,9.3290905
2.1645003,69998.234,6.9998234,10.877815
2.1650743,69998.234,6.9998234,13.43033
2.1654706,69998.234,6.9998234,14.051429
2.1659156,69998.234,6.9998234,11.288302
2.1663688,69998.234,6.9998234,10.139581
2.1667041,69998.234,6.9998234,9.1141767
0.87946367,71998.102,7.1998102,7.0985942
0.9471538,71998.102,7.1998102,7.7719686
1.0071663,71998.102,7.1998102,8.3045009
1.0617818,71998.102,7.1998102,8.764971
1.1120453,71998.102,7.1998102,9.1744783
1.1586606,71998.102,7.1998102,9.5375838
1.2021241,71998.102,7.1998102,9.86122
1.2428793,71998.102,7.1998102,10.1489
1.2813027,71998.102,7.1998102,10.406014
1.3175675,71998.102,7.1998102,10.639634
1.3519103,71998.102,7.1998102,10.852269
1.3845177,71998.102,7.1998102,11.040163
1.4155245,71998.102,7.1998102,11.224824
1.445023,71998.102,7.1998102,11.408901
1.4731559,71998.102,7.1998102,11.552635
1.5000203,71998.102,7.1998102,11.691886
1.5256916,71998.102,7.1998102,11.820654
1.5501962,71998.102,7.1998102,11.944558
1.5736424,71998.102,7.1998102,12.070345
1.5961511,71998.102,7.1998102,12.187199
1.6176535,71998.102,7.1998102,12.292267
1.638326,71998.102,7.1998102,12.351635
1.6581405,71998.102,7.1998102,12.41009
1.6771551,71998.102,7.1998102,12.498172
1.6953797,71998.102,7.1998102,12.623922
1.7128456,71998.102,7.1998102,12.721393
1.7296762,71998.102,7.1998102,12.809465
1.7457529,71998.102,7.1998102,12.865426
1.7611963,71998.102,7.1998102,12.911159
1.7760958,71998.102,7.1998102,12.924298
1.790444,71998.102,7.1998102,12.981361
1.8043211,71998.102,7.1998102,12.970285
1.8175703,71998.102,7.1998102,13.006773
1.8303558,71998.102,7.1998102,13.065773
1.8426844,71998.102,7.1998102,13.132
1.8544825,71998.102,7.1998102,13.202617
1.8659244,71998.102,7.1998102,13.212858
1.8767484,71998.102,7.1998102,13.262285
1.8872647,71998.102,7.1998102,13.32793
1.8974308,71998.102,7.1998102,13.308549
1.9070931,71998.102,7.1998102,13.411093
1.9164822,71998.102,7.1998102,13.445674
1.925479,71998.102,7.1998102,13.307057
1.9341659,71998.102,7.1998102,13.459449
1.9425649,71998.102,7.1998102,13.440736
1.9506121,71998.102,7.1998102,13.309061
1.9583834,71998.102,7.1998102,13.510812
1.9658072,71998.102,7.1998102,13.594939
1.9729287,71998.102,7.1998102,13.568407
1.9798337,71998.102,7.1998102,13.741858
1.9864513,71998.102,7.1998102,13.661303
1.992794,71998.102,7.1998102,13.525949
1.9989598,71998.102,7.1998102,13.57982
2.0048763,71998.102,7.1998102,13.651539
2.0105756,71998.102,7.1998102,13.649332
2.0160671,71998.102,7.1998102,13.779047
2.0212864,71998.102,7.1998102,13.828061
2.0263311,71998.102,7.1998102,13.806262
2.0312237,71998.102,7.1998102,13.745167
2.0359597,71998.102,7.1998102,13.677177
2.0404656,71998.102,7.1998102,13.666251
2.0449459,71998.102,7.1998102,13.365494
2.0491811,71998.102,7.1998102,13.545333
2.0532987,71998.102,7.1998102,13.560016
2.0571516,71998.102,7.1998102,13.868156
2.0608771,71998.102,7.1998102,13.970621
2.0645857,71998.102,7.1998102,13.914349
2.0679397,71998.102,7.1998102,13.774593
2.0712869,71998.102,7.1998102,13.882181
2.0745089,71998.102,7.1998102,13.516
2.0777122,71998.102,7.1998102,13.569746
2.0807957,71998.102,7.1998102,13.490041
2.0836715,71998.102,7.1998102,13.149824
2.0865822,71998.102,7.1998102,13.15006
2.0893702,71998.102,7.1998102,13.272982
2.0919726,71998.102,7.1998102,13.465902
2.0944856,71998.102,7.1998102,13.611577
2.0968774,71998.102,7.1998102,13.666115
2.0991849,71998.102,7.1998102,13.874569
2.1013244,71998.102,7.1998102,14.038508
2.1034734,71998.102,7.1998102,13.519748
2.1055775,71998.102,7.1998102,13.300946
2.1075106,71998.102,7.1998102,13.568221
2.1094793,71998.102,7.1998102,13.097248
2.1113142,71998.102,7.1998102,13.29011
2.1130792,71998.102,7.1998102,14.227473
2.1147344,71998.102,7.1998102,14.007694
2.1162378,71998.102,7.1998102,14.353742
2.1178706,71998.102,7.1998102,14.27004
2.1193421,71998.102,7.1998102,13.171799
2.1208083,71998.102,7.1998102,12.8683
2.1222452,71998.102,7.1998102,13.160381
2.1236199,71998.102,7.1998102,12.763149
2.1249622,71998.102,7.1998102,14.145623
2.1261548,71998.102,7.1998102,14.357851
2.1273832,71998.102,7.1998102,13.314224
2.128639,71998.102,7.1998102,12.189288
2.1298274,71998.102,7.1998102,11.986988
2.1308852,71998.102,7.1998102,12.097008
2.1320506,71998.102,7.1998102,12.284631
2.1331487,71998.102,7.1998102,13.211525
2.1341346,71998.102,7.1998102,13.187847
2.1350667,71998.102,7.1998102,12.047125
2.135924,71998.102,7.1998102,12.552042
2.1367711,71998.102,7.1998102,14.489898
2.1375477,71998.102,7.1998102,14.369039
2.1382893,71998.102,7.1998102,14.8566
2.1390562,71998.102,7.1998102,13.449734
2.139861,71998.102,7.1998102,10.412344
2.140717,71998.102,7.1998102,9.4240293
2.1414773,71998.102,7.1998102,10.44928
2.1421545,71998.102,7.1998102,11.807917
2.1428978,71998.102,7.1998102,13.248787
2.1434828,71998.102,7.1998102,16.015649
2.1439938,71998.102,7.1998102,13.777523
2.144515,71998.102,7.1998102,11.066629
2.145103,71998.102,7.1998102,10.760371
2.1456783,71998.102,7.1998102,11.425619
2.1461659,71998.102,7.1998102,10.940618
2.1467545,71998.102,7.1998102,11.03912
2.1472377,71998.102,7.1998102,11.460862
2.1477005,71998.102,7.1998102,10.687672
2.1481225,71998.102,7.1998102,11.09536
0.91618517,73998.586,7.3998586,6.7928382
0.98939423,73998.586,7.3998586,7.6075088
1.0527279,73998.586,7.3998586,8.2254988
1.109535,73998.586,7.3998586,8.7470259
1.1613356,73998.586,7.3998586,9.2027222
1.2090402,73998.586,7.3998586,9.5947866
1.2533657,73998.586,7.3998586,9.932738
1.2948298,73998.586,7.3998586,10.236167
1.3337557,73998.586,7.3998586,10.501371
1.370437,73998.586,7.3998586,10.744455
1.4050905,73998.586,7.3998586,10.978878
1.4379477,73998.586,7.3998586,11.187954
1.4691165,73998.586,7.3998586,11.379307
1.4987556,73998.586,7.3998586,11.548398
1.5269387,73998.586,7.3998586,11.708704
1.5538442,73998.586,7.3998586,11.8446
1.5795468,73998.586,7.3998586,11.985391
1.6040667,73998.586,7.3998586,12.111555
1.6275795,73998.586,7.3998586,12.201739
1.6500476,73998.586,7.3998586,12.293911
1.6717716,73998.586,7.3998586,12.306169
1.6924472,73998.586,7.3998586,12.397581
1.7122131,73998.586,7.3998586,12.541386
1.7311448,73998.586,7.3998586,12.723462
1.7492371,73998.586,7.3998586,12.867121
1.7666833,73998.586,7.3998586,12.968504
1.783227,73998.586,7.3998586,12.923641
1.7992245,73998.586,7.3998586,12.927955
1.8147302,73998.586,7.3998586,12.903274
1.829607,73998.586,7.3998586,12.977393
1.8439236,73998.586,7.3998586,13.066105
1.8576091,73998.586,7.3998586,13.115975
1.8707847,73998.586,7.3998586,13.196895
1.8834882,73998.586,7.3998586,13.250927
1.8955662,73998.586,7.3998586,13.274335
1.9072225,73998.586,7.3998586,13.351607
1.9184579,73998.586,7.3998586,13.357298
1.9292027,73998.586,7.3998586,13.456591
1.9395534,73998.586,7.3998586,13.514883
1.949495,73998.586,7.3998586,13.457675
1.9591406,73998.586,7.3998586,13.420134
1.9683457,73998.586,7.3998586,13.522993
1.9772075,73998.586,7.3998586,13.471595
1.9857997,73998.586,7.3998586,13.529409
1.9939657,73998.586,7.3998586,13.703158
2.0017934,73998.586,7.3998586,13.795633
2.0093549,73998.586,7.3998586,13.65562
2.0166425,73998.586,7.3998586,13.779913
2.0236336,73998.586,7.3998586,13.715352
2.0303464,73998.586,7.3998586,13.62786
2.0369795,73998.586,7.3998586,13.513649
2.043284,73998.586,7.3998586,13.624074
2.0493684,73998.586,7.3998586,13.419561
2.0552539,73998.586,7.3998586,13.50958
2.0608207,73998.586,7.3998586,13.735099
2.0662561,73998.586,7.3998586,13.840149
2.0713912,73998.586,7.3998586,13.709739
2.0764907,73998.586,7.3998586,13.591966
2.0813459,73998.586,7.3998586,13.245224
2.0859163,73998.586,7.3998586,13.440034
2.0904657,73998.586,7.3998586,13.627486
2.0948152,73998.586,7.3998586,13.596052
2.0989429,73998.586,7.3998586,13.862673
2.1028751,73998.586,7.3998586,13.717468
2.1065414,73998.586,7.3998586,13.709533
2.1102986,73998.586,7.3998586,13.858513
2.1137752,73998.586,7.3998586,13.958002
2.1171392,73998.586,7.3998586,13.619585
2.1204454,73998.586,7.3998586,13.516615
2.1236114,73998.586,7.3998586,13.189449
2.126705,73998.586,7.3998586,13.521513
2.1296121,73998.586,7.3998586,13.425484
2.1324828,73998.586,7.3998586,13.593136
2.1351201,73998.586,7.3998586,13.905812
2.1377152,73998.586,7.3998586,13.784283
2.1402051,73998.586,7.3998586,13.442437
2.1426874,73998.586,7.3998586,13.156882
2.1451212,73998.586,7.3998586,12.617345
2.1473868,73998.586,7.3998586,12.51072
2.1495878,73998.586,7.3998586,13.277968
2.1516834,73998.586,7.3998586,13.569685
2.1537466,73998.586,7.3998586,13.470584
2.1557414,73998.586,7.3998586,12.929473
2.1575058,73998.586,7.3998586,12.710894
2.1592995,73998.586,7.3998586,12.653318
2.160981,73998.586,7.3998586,13.879312
2.1626343,73998.586,7.3998586,14.229896
2.1641991,73998.586,7.3998586,13.714903
2.1656488,73998.586,7.3998586,12.742147
2.167135,73998.586,7.3998586,12.61285
2.168565,73998.586,7.3998586,12.00508
2.1700356,73998.586,7.3998586,12.506129
2.1714543,73998.586,7.3998586,11.99935
2.1727417,73998.586,7.3998586,11.914189
2.1739826,73998.586,7.3998586,12.103432
2.1751344,73998.586,7.3998586,13.006835
2.1762293,73998.586,7.3998586,13.439517
2.1773095,73998.586,7.3998586,13.657661
2.1782329,73998.586,7.3998586,13.21927
2.179227,73998.586,7.3998586,12.338416
2.1801782,73998.586,7.3998586,11.734326
2.1811559,73998.586,7.3998586,11.647535
2.1820782,73998.586,7.3998586,11.603705
2.1830051,73998.586,7.3998586,10.738382
2.183941,73998.586,7.3998586,10.76249
2.1847423,73998.586,7.3998586,10.945076
2.1854997,73998.586,7.3998586,11.78085
2.1862827,73998.586,7.3998586,11.480519
2.1869935,73998.586,7.3998586,12.359181
2.1876769,73998.586,7.3998586,11.086088
2.1884227,73998.586,7.3998586,8.9888506
2.1891684,73998.586,7.3998586,8.3550967
2.1898568,73998.586,7.3998586,9.2088656
2.1904259,73998.586,7.3998586,10.009156
2.1910261,73998.586,7.3998586,12.211558
2.1916864,73998.586,7.3998586,10.46231
2.192079,73998.586,7.3998586,10.718901
2.1925193,73998.586,7.3998586,9.6111786
2.1930169,73998.586,7.3998586,9.2470763
2.1934915,73998.586,7.3998586,10.367163
2.1939483,73998.586,7.3998586,11.89102
2.1942607,73998.586,7.3998586,8.7856845
2.1947273,73998.586,7.3998586,9.1176257
0.93480353,75998.453,7.5998453,6.2628277
1.0092169,75998.453,7.5998453,7.1709132
1.0719087,75998.453,7.5998453,7.8366285
1.1274107,75998.453,7.5998453,8.3923033
1.1775874,75998.453,7.5998453,8.8649192
1.2235411,75998.453,7.5998453,9.2700442
1.2660631,75998.453,7.5998453,9.6232116
1.3056574,75998.453,7.5998453,9.936792
1.3427133,75998.453,7.5998453,10.215506
1.3775213,75998.453,7.5998453,10.484581
1.4103678,75998.453,7.5998453,10.719135
1.4414232,75998.453,7.5998453,10.932613
1.4708472,75998.453,7.5998453,11.11779
1.4987718,75998.453,7.5998453,11.292212
1.5253264,75998.453,7.5998453,11.448941
1.550702,75998.453,7.5998453,11.593599
1.5748516,75998.453,7.5998453,11.728376
1.5979162,75998.453,7.5998453,11.850437
1.6199559,75998.453,7.5998453,11.957075
1.641003,75998.453,7.5998453,12.09261
1.6611922,75998.453,7.5998453,12.199635
1.6804718,75998.453,7.5998453,12.280807
1.6989281,75998.453,7.5998453,12.391957
1.7166032,75998.453,7.5998453,12.486304
1.7335442,75998.453,7.5998453,12.557225
1.7498548,75998.453,7.5998453,12.640013
1.7654977,75998.453,7.5998453,12.651478
1.7805118,75998.453,7.5998453,12.675247
1.794982,75998.453,7.5998453,12.715949
1.8088229,75998.453,7.5998453,12.827168
1.8220996,75998.453,7.5998453,12.951738
1.8348877,75998.453,7.5998453,13.007577
1.8470988,75998.453,7.5998453,13.06102
1.8588469,75998.453,7.5998453,13.100007
1.8701316,75998.453,7.5998453,13.074959
1.8810702,75998.453,7.5998453,13.07707
1.8915607,75998.453,7.5998453,13.164905
1.9015425,75998.453,7.5998453,13.250163
1.9112794,75998.453,7.5998453,13.23409
1.9205704,75998.453,7.5998453,13.322803
1.9295558,75998.453,7.5998453,13.290244
1.9381033,75998.453,7.5998453,13.301319
1.9464312,75998.453,7.5998453,13.256472
1.9545005,75998.453,7.5998453,13.336489
1.9620361,75998.453,7.5998453,13.476676
1.9694449,75998.453,7.5998453,13.534426
1.9765061,75998.453,7.5998453,13.474924
1.9833798,75998.453,7.5998453,13.506091
1.9899163,75998.453,7.5998453,13.434434
1.99628,75998.453,7.5998453,13.180628
2.0024479,75998.453,7.5998453,13.436397
2.0082955,75998.453,7.5998453,13.524765
2.0139383,75998.453,7.5998453,13.59385
2.019406,75998.453,7.5998453,13.507305
2.0245733,75998.453,7.5998453,13.756142
2.0295399,75998.453,7.5998453,13.538415
2.0344537,75998.453,7.5998453,13.417361
2.0390703,75998.453,7.5998453,13.655996
2.0435701,75998.453,7.5998453,13.634809
2.0478281,75998.453,7.5998453,13.497399
2.0521171,75998.453,7.5998453,13.466864
2.0562387,75998.453,7.5998453,13.132263
2.0601551,75998.453,7.5998453,12.768415
2.0640323,75998.453,7.5998453,12.93237
2.0677164,75998.453,7.5998453,12.988906
2.0712838,75998.453,7.5998453,13.326533
2.0747068,75998.453,7.5998453,13.250946
2.0779852,75998.453,7.5998453,12.917138
2.0811468,75998.453,7.5998453,12.7621
2.0841083,75998.453,7.5998453,13.153053
2.0869875,75998.453,7.5998453,13.363389
2.089727,75998.453,7.5998453,13.884785
2.0922871,75998.453,7.5998453,14.114065
2.0947231,75998.453,7.5998453,13.884451
2.0970798,75998.453,7.5998453,13.443091
2.0994552,75998.453,7.5998453,13.385436
2.1016582,75998.453,7.5998453,13.322595
2.1038634,75998.453,7.5998453,13.154344
2.1059565,75998.453,7.5998453,13.369984
2.1079679,75998.453,7.5998453,13.461557
2.1099195,75998.453,7.5998453,13.29811
2.1116647,75998.453,7.5998453,13.830154
2.1135033,75998.453,7.5998453,13.610411
2.1152805,75998.453,7.5998453,12.692828
2.1170483,75998.453,7.5998453,12.196783
2.1186689,75998.453,7.5998453,12.359892
2.120244,75998.453,7.5998453,12.076389
2.1218862,75998.453,7.5998453,12.968144
2.1233313,75998.453,7.5998453,13.380433
2.1247619,75998.453,7.5998453,12.463713
2.1260724,75998.453,7.5998453,12.063087
2.1274059,75998.453,7.5998453,12.423341
2.128632,75998.453,7.5998453,12.780832
2.1299485,75998.453,7.5998453,11.73292
2.1312633,75998.453,7.5998453,11.220875
2.1324325,75998.453,7.5998453,10.403751
2.1336363,75998.453,7.5998453,10.197585
2.1348257,75998.453,7.5998453,10.289413
2.1359345,75998.453,7.5998453,11.905649
2.1367664,75998.453,7.5998453,13.797828
2.137587,75998.453,7.5998453,14.352124
2.1383908,75998.453,7.5998453,14.543726
2.1391231,75998.453,7.5998453,14.109477
2.1398393,75998.453,7.5998453,12.020877
2.1406479,75998.453,7.5998453,10.19005
2.1414574,75998.453,7.5998453,10.782363
2.1422637,75998.453,7.5998453,10.1675
2.1430105,75998.453,7.5998453,10.162794
2.1436896,75998.453,7.5998453,11.694102
2.14438,75998.453,7.5998453,11.591467
2.1449238,75998.453,7.5998453,11.546558
2.1455518,75998.453,7.5998453,11.882205
2.145944,75998.453,7.5998453,13.96689
2.1464371,75998.453,7.5998453,12.802878
2.147061,75998.453,7.5998453,10.995798
2.1475475,75998.453,7.5998453,9.3163267
2.1480485,75998.453,7.5998453,9.2826834
2.1484815,75998.453,7.5998453,8.7129996
2.149043,75998.453,7.5998453,11.154748
2.1495247,75998.453,7.5998453,11.659372
2.1499395,75998.453,7.5998453,8.8386184
2.150308,75998.453,7.5998453,8.8700529
2.1507146,75998.453,7.5998453,8.8605762
0.97131878,77997.086,7.7997086,5.9109663
1.0497749,77997.086,7.7997086,6.9101897
1.1141779,77997.086,7.7997086,7.6299047
1.170496,77997.086,7.7997086,8.217682
1.22095,77997.086,7.7997086,8.7120128
1.2669257,77997.086,7.7997086,9.1346754
1.3092534,77997.086,7.7997086,9.5057105
1.3485185,77997.086,7.7997086,9.8300495
1.3851764,77997.086,7.7997086,10.124033
1.4195872,77997.086,7.7997086,10.370592
1.4519654,77997.086,7.7997086,10.606518
1.4825124,77997.086,7.7997086,10.819768
1.5114233,77997.086,7.7997086,11.016222
1.5388104,77997.086,7.7997086,11.210242
1.5648483,77997.086,7.7997086,11.386719
1.5894828,77997.086,7.7997086,11.562038
1.6130272,77997.086,7.7997086,11.6945
1.6354585,77997.086,7.7997086,11.819083
1.6568351,77997.086,7.7997086,11.938799
1.6772959,77997.086,7.7997086,12.044212
1.6968098,77997.086,7.7997086,12.13328
1.7155579,77997.086,7.7997086,12.26259
1.7334604,77997.086,7.7997086,12.324566
1.750631,77997.086,7.7997086,12.380393
1.7670168,77997.086,7.7997086,12.516896
1.7827139,77997.086,7.7997086,12.610993
1.7978091,77997.086,7.7997086,12.684662
1.8122262,77997.086,7.7997086,12.795742
1.8260848,77997.086,7.7997086,12.809127
1.8393047,77997.086,7.7997086,12.845787
1.8521467,77997.086,7.7997086,12.885321
1.8644252,77997.086,7.7997086,12.948911
1.8761201,77997.086,7.7997086,13.04434
1.8876134,77997.086,7.7997086,12.951225
1.8985551,77997.086,7.7997086,12.891422
1.9090499,77997.086,7.7997086,13.03807
1.9190669,77997.086,7.7997086,13.105751
1.9286887,77997.086,7.7997086,13.268138
1.9380874,77997.086,7.7997086,13.431055
1.9468486,77997.086,7.7997086,13.379329
1.955353,77997.086,7.7997086,13.273383
1.9636853,77997.086,7.7997086,13.169291
1.971654,77997.086,7.7997086,13.175187
1.9792406,77997.086,7.7997086,13.475588
1.9865652,77997.086,7.7997086,13.399474
1.9935677,77997.086,7.7997086,13.661982
2.0003347,77997.086,7.7997086,13.682447
2.0067805,77997.086,7.7997086,13.480893
2.0130213,77997.086,7.7997086,13.336699
2.019206,77997.086,7.7997086,13.331328
2.0249885,77997.086,7.7997086,13.255863
2.0307103,77997.086,7.7997086,13.352659
2.0361631,77997.086,7.7997086,13.329855
2.0413043,77997.086,7.7997086,13.568827
2.0462698,77997.086,7.7997086,13.775064
2.0509873,77997.086,7.7997086,13.744864
2.0555733,77997.086,7.7997086,13.875659
2.0599414,77997.086,7.7997086,13.790436
2.0640439,77997.086,7.7997086,13.812367
2.0681001,77997.086,7.7997086,13.986252
2.0720062,77997.086,7.7997086,13.965917
2.0757728,77997.086,7.7997086,13.813166
2.079405,77997.086,7.7997086,13.654547
2.0829029,77997.086,7.7997086,13.391739
2.0864251,77997.086,7.7997086,13.215416
2.0897025,77997.086,7.7997086,13.493284
2.0929257,77997.086,7.7997086,13.370132
2.0960212,77997.086,7.7997086,13.274209
2.0989418,77997.086,7.7997086,13.560824
2.1017603,77997.086,7.7997086,13.775688
2.1043186,77997.086,7.7997086,13.983067
2.1069392,77997.086,7.7997086,14.298824
2.1094238,77997.086,7.7997086,13.805076
2.1116775,77997.086,7.7997086,13.942655
2.1142995,77997.086,7.7997086,12.218429
2.1168619,77997.086,7.7997086,10.971235
2.1193152,77997.086,7.7997086,11.082293
2.1216209,77997.086,7.7997086,11.391716
2.1236811,77997.086,7.7997086,12.500681
2.1258617,77997.086,7.7997086,15.031585
2.1274564,77997.086,7.7997086,15.890925
2.1290224,77997.086,7.7997086,14.658988
2.1305834,77997.086,7.7997086,14.395207
2.1320426,77997.086,7.7997086,14.070785
2.1335254,77997.086,7.7997086,14.758569
2.134903,77997.086,7.7997086,14.249888
2.1362562,77997.086,7.7997086,15.609706
2.1375781,77997.086,7.7997086,14.296262
2.1389355,77997.086,7.7997086,12.985795
2.1401392,77997.086,7.7997086,13.504997
2.1414902,77997.086,7.7997086,12.567563
2.1427255,77997.086,7.7997086,12.253647
